id_municipio,id_candidato_bd,genero,nome,raca,ano,sigla_partido,instrucao
3530607,1308954,masculino,Valdemir Secário De Oliveira,,2008,PP,ensino superior incompleto
3530607,922521,feminino,Luzimar D´arc Da Silva,,2008,PP,ensino medio completo
3530607,1165693,masculino,Luiz Claudio Martins Do Prado,,2008,PP,ensino medio completo
3530607,796042,masculino,Sergio Cabral Chebel,,2008,PP,ensino superior completo
3530607,392099,masculino,Laerte Luiz Neto,,2008,PP,ensino medio completo
3530607,628430,masculino,Jose Eduardo Cavalcanti Teixeira,,2008,PP,ensino superior completo
3530607,608639,feminino,Fabiana Do Carmo,,2008,PP,ensino medio completo
3530607,1125573,masculino,Julio Marcondes Teixeira,,2008,PP,ensino medio completo
3530607,1168733,masculino,Benedito Isaias De Moraes,,2008,PP,ensino fundamental incompleto
3530607,954819,feminino,Ivone Martins Gonçalves,,2008,PP,ensino medio completo
3530607,895739,masculino,Luiz Carlos Ferreira Meireles,,2008,PDT,ensino fundamental completo
3530607,1744036,masculino,Frederico Paulo De Sousa Rezende,,2008,PDT,ensino medio completo
3530607,1346774,masculino,Sethiro Namie,,2008,PDT,ensino fundamental completo
3530607,1048372,feminino,Marilene Rodrigues Morato,,2008,PDT,ensino superior completo
3530607,1357827,masculino,Zeferino Shim Yoshikawa,,2008,PDT,ensino superior completo
3530607,1300395,masculino,Manoel Baltazar Filho,,2008,PDT,ensino fundamental incompleto
3530607,1660347,feminino,Maria Dos Anjos Soares Miranda,,2008,PDT,ensino fundamental completo
3530607,786428,masculino,Francisco Benedito De Paiva,,2008,PDT,ensino fundamental completo
3530607,1476977,feminino,Dalva Helena Santana,,2008,PDT,ensino fundamental completo
3530607,1602983,masculino,Murilo Alves De Jesus Pereira,,2008,PDT,ensino superior incompleto
3530607,526764,masculino,Beverli Rodrigues,,2008,PDT,ensino medio completo
3530607,542553,masculino,Carlos Pinheiro Ferreira Alves,,2008,PDT,ensino superior completo
3530607,1476876,masculino,João Carlos De Matos,,2008,PDT,ensino medio completo
3530607,1217147,masculino,Marcelo Alcantara Paiva,,2008,PDT,ensino medio completo
3530607,1476880,masculino,Devanir Barbosa Dos Santos,,2008,PDT,ensino superior incompleto
3530607,1739511,masculino,Antonio Simões De Souza,,2008,PDT,ensino medio completo
3530607,1511499,feminino,Rosilene Da Silva Guedes,,2008,PDT,ensino superior completo
3530607,1527620,masculino,Emerson Rong,,2008,PDT,ensino medio completo
3530607,999166,masculino,Ivan Nunes De Siqueira,,2008,PDT,ensino fundamental completo
3530607,145430,masculino,João Dias Da Costa,,2008,PDT,ensino medio completo
3530607,1538528,masculino,Osmar Cruz,,2008,PDT,ensino superior completo
3530607,1417814,feminino,Valeria Maria Rigueira Molska,,2008,PDT,ensino superior completo
3530607,1357927,feminino,Cecilia Ferreira Eusébio,,2008,PDT,ensino superior completo
3530607,1299243,masculino,Nelson Da Cunha Mesquita,,2008,PDT,ensino medio completo
3530607,1076380,feminino,Odete Rodrigues Alves Sousa,,2008,PDT,ensino superior incompleto
3530607,963813,masculino,Carlos Alberto Rosa,,2008,PDT,ensino superior completo
3530607,1238052,feminino,Maria Aparecida Dos Ouros,,2008,PDT,ensino superior completo
3530607,1696947,masculino,Jorge Rodrigo Valverde Santana,,2008,PT,ensino superior completo
3530607,1209419,feminino,Maria Do Carmo Da Silva Maltez,,2008,PT,ensino fundamental completo
3530607,1519163,masculino,Samuel Garcia De Souza,,2008,PT,ensino medio completo
3530607,1411679,masculino,Juan Carlos Henrique Amoroso,,2008,PT,ensino medio completo
3530607,749847,masculino,Salvador Rodrigues De Souza,,2008,PT,ensino fundamental completo
3530607,1259040,masculino,Paulo Pereira Reis,,2008,PT,ensino superior completo
3530607,1667323,masculino,Rubens Tsuyoshi Kajita,,2008,PT,ensino superior completo
3530607,1673011,masculino,Pedro Carlos Bianguli De Faria,,2008,PT,ensino superior completo
3530607,1660280,masculino,Marcelo Da Silva Cavalheiro Mendes,,2008,PT,ensino medio completo
3530607,1220622,masculino,João De Araujo Antonio,,2008,PT,ensino medio completo
3530607,1546214,masculino,Robson Luiz Manfredi,,2008,PT,ensino superior completo
3530607,1237370,masculino,Clodoaldo Aparecido De Moraes,,2008,PT,ensino superior completo
3530607,1546192,masculino,Sidney Ribeiro Da Silva,,2008,PT,ensino medio completo
3530607,650456,masculino,Ivo Bernardo Da Silva,,2008,PT,ensino fundamental completo
3530607,1285337,masculino,Marcos Vicente De Paula,,2008,PT,ensino medio completo
3530607,1347539,masculino,Nivaldo Nicoliche,,2008,PT,ensino superior completo
3530607,594271,masculino,Roberto Luiz De Morais,,2008,PT,ensino medio completo
3530607,786962,masculino,João Batista Rodrigues Macedo,,2008,PT,ensino superior completo
3530607,795046,feminino,Vera Lucia Gomes,,2008,PTB,ensino medio completo
3530607,1481273,masculino,Alessandro Cezar Ferreira Pinto,,2008,PTB,ensino superior incompleto
3530607,475015,masculino,Gilmar Aparecido Gallo,,2008,PTB,ensino superior completo
3530607,1152973,masculino,Americo Frezzatto Sarno,,2008,PTB,ensino medio completo
3530607,43888,masculino,Flavio Portela Anacleto Da Silva,,2008,PTB,ensino superior incompleto
3530607,1357829,masculino,Ricardo Ferreira De Paula,,2008,PTB,ensino superior completo
3530607,1114509,feminino,Cecilia Da Silva,,2008,PTB,ensino fundamental completo
3530607,1074629,masculino,Eduardo Massao Higa,,2008,PTB,ensino superior incompleto
3530607,839869,masculino,Hamilton Soares Ramos,,2008,PTB,ensino superior completo
3530607,1690678,masculino,Jairo Gonçalves Molina,,2008,PTB,ensino superior completo
3530607,1532653,masculino,Mauro Mitsuru Yokoyama,,2008,PTB,ensino fundamental completo
3530607,854315,feminino,Léia Baptista Cavalcanti Macedo,,2008,PTB,ensino superior completo
3530607,1481221,feminino,Nataly Regina Nolasco,,2008,PTB,ensino medio completo
3530607,1356206,masculino,Olimpio Osamu Tomiyama,,2008,PTB,ensino superior completo
3530607,1602291,masculino,Francisco Aparecido Santos,,2008,PMDB,ensino medio completo
3530607,547274,masculino,Cicero Francisco Do Nascimento,,2008,PMDB,ensino superior completo
3530607,1605638,masculino,Wilson Gomes De Carvalho,,2008,PMDB,ensino superior completo
3530607,1135398,masculino,Benedito Faustino Taubaté Guimaraes,,2008,PMDB,ensino superior completo
3530607,530745,masculino,Samuel De Souza,,2008,PMDB,ensino fundamental incompleto
3530607,1755569,masculino,Ivan Batista Correa Pereira De Paulo,,2008,PMDB,ensino medio completo
3530607,1460502,feminino,Maria Auxiliadora De Moraes Braz Domingues,,2008,PMDB,ensino superior completo
3530607,495666,masculino,Geraldo Tomaz Augusto,,2008,PMDB,ensino superior completo
3530607,1538854,masculino,Geraldo Dos Santos Avelino,,2008,PMDB,ensino superior completo
3530607,1147865,masculino,Demitre Demitro,,2008,PMDB,ensino fundamental incompleto
3530607,1371251,masculino,Evaldo Augusto Da Costa,,2008,PTN,ensino medio completo
3530607,1117257,masculino,Edson Alves Da Silva,,2008,PSC,ensino medio completo
3530607,1539183,feminino,Margarida Aparecida Moreira Dos Santos,,2008,PSC,ensino superior completo
3530607,963648,masculino,Ricardo Luis Rodrigues Da Silva,,2008,PSC,ensino superior completo
3530607,1793836,masculino,Rodrigo Santiago Martins,,2008,PCB,ensino fundamental completo
3530607,425876,masculino,João Carlos Trettel,,2008,PCB,ensino medio completo
3530607,1289884,masculino,Antonio Sergio Simões,,2008,PCB,ensino fundamental incompleto
3530607,1495588,masculino,Genesio Dos Santos,,2008,PCB,ensino fundamental incompleto
3530607,1683170,masculino,Claudio Marcio Aparecido Vidal,,2008,PCB,ensino fundamental incompleto
3530607,1671155,masculino,Luiz Antonio Andrade Bastos,,2008,PCB,ensino fundamental incompleto
3530607,1052364,masculino,João Pedro Barroso,,2008,PCB,ensino fundamental incompleto
3530607,1536055,masculino,Manoel Ferreira De Albuquerque,,2008,PCB,ensino medio completo
3530607,1558351,masculino,José Donizeti Rosa,,2008,PCB,ensino medio completo
3530607,107978,feminino,Mariana Alves Da Silva,,2008,PCB,ensino fundamental incompleto
3530607,131809,feminino,Talita Cristiane Pereira Da Silva,,2008,PCB,ensino medio incompleto
3530607,425732,masculino,Sinesio Dos Reis,,2008,PCB,ensino fundamental incompleto
3530607,106641,feminino,Tatiane Aparecida Ferreira De Almeida,,2008,PCB,ensino medio completo
3530607,1259008,masculino,Valdeci Alves De Andrade,,2008,PCB,ensino fundamental incompleto
3530607,1532354,masculino,Clovis Donizeti Berti,,2008,PCB,ensino superior completo
3530607,1157923,masculino,João Antonio Costa,,2008,PR,ensino superior completo
3530607,1357887,masculino,Eduardo Rodrigues De Lima,,2008,PR,ensino medio completo
3530607,520985,masculino,Luiz Gomes Da Silva,,2008,PR,ensino fundamental incompleto
3530607,1309558,feminino,Janete Aparecida Ribeiro De Oliveira,,2008,PR,ensino superior completo
3530607,224425,feminino,Rosa Cristina Lima Oliveira,,2008,PR,ensino superior completo
3530607,1228126,masculino,Expedito Ubiratan Tobias,,2008,PR,ensino medio completo
3530607,1178499,masculino,Marcio Monteiro Jorge,,2008,PR,ensino medio completo
3530607,1170472,masculino,Adelson Rong,,2008,PR,ensino medio completo
3530607,425779,masculino,Florencio Barbosa Neto,,2008,PR,ensino fundamental completo
3530607,1066137,masculino,Jose Jorge De Macedo,,2008,PR,ensino fundamental completo
3530607,1083596,feminino,Nair Maria De Jesus Santos,,2008,PR,ensino medio completo
3530607,1115349,masculino,Antonio Martins De Oliveira,,2008,PR,ensino medio completo
3530607,1416352,masculino,Roberto Valença Lima,,2008,PR,ensino superior incompleto
3530607,1562273,masculino,Ezequiel Cassimiro Do Nascimento,,2008,PR,ensino fundamental completo
3530607,1161652,masculino,Jose Lenço Zanin,,2008,PR,ensino medio completo
3530607,786284,masculino,Luis Carlos Da Silva,,2008,PR,ensino fundamental completo
3530607,1118845,feminino,Brasilia Maria De Figueiredo Neta,,2008,PR,ensino medio completo
3530607,876229,feminino,Vera Lucia Nogueira Rainho Prado,,2008,PR,ensino superior completo
3530607,1133722,masculino,Marcos Roberto Damasio Da Silva,,2008,PR,ensino superior completo
3530607,1148500,feminino,Dalva Regina Cassola,,2008,PR,ensino superior completo
3530607,487410,masculino,Benedito Augusto Da Silva,,2008,PR,ensino fundamental incompleto
3530607,1257636,masculino,Robson Teixeira,,2008,PR,ensino superior completo
3530607,1199520,feminino,Rosa Maria De Oliveira,,2008,PR,ensino superior completo
3530607,921117,masculino,Rubens Benedito Fernandes,,2008,PR,ensino superior completo
3530607,1342291,masculino,Ilton Da Silva Leite,,2008,PR,ensino medio completo
3530607,1120504,feminino,Sonia Regina Do Carmo,,2008,PR,ensino medio completo
3530607,1481284,feminino,Dirce Silva De Moraes De Souza,,2008,PR,ensino medio completo
3530607,1332582,masculino,Rinaldo Sadao Sakai,,2008,PR,ensino superior completo
3530607,814195,masculino,Carlos Lucarefski,,2008,PR,ensino superior completo
3530607,1222136,masculino,Nelson Da Costa Faro,,2008,PR,ensino superior completo
3530607,697583,masculino,Vilson De Siqueira,,2008,PR,ensino medio completo
3530607,250044,masculino,Jose Francimario Vieira De Macedo,,2008,PR,ensino medio completo
3530607,1457308,feminino,Ieda Martins De Alvarenga,,2008,PR,ensino fundamental completo
3530607,1181017,masculino,Silvio Aparecido Marques,,2008,PPS,ensino medio completo
3530607,1644274,masculino,Elias Muniz Dos Santos,,2008,PPS,ensino medio completo
3530607,920374,masculino,Osvaldo Ferreira Dos Santos,,2008,PPS,ensino medio completo
3530607,625778,feminino,Maria Lindomar Donizeti De Oliveira,,2008,PPS,ensino medio completo
3530607,695464,masculino,Erivaldo Santos Do Nascimento,,2008,PPS,ensino fundamental incompleto
3530607,786483,masculino,Gilmar Sene,,2008,PPS,ensino fundamental completo
3530607,425738,masculino,Paulo Roberto Neves,,2008,PPS,ensino medio completo
3530607,1165692,masculino,Neovander Pereira,,2008,PPS,ensino medio completo
3530607,1191474,masculino,Robson Aparecido Espirito Santo,,2008,PPS,ensino superior completo
3530607,954797,masculino,Maurilio Herculano Da Silveira,,2008,PPS,ensino medio completo
3530607,1499119,masculino,Renato Chavasco De Sousa,,2008,PPS,ensino superior completo
3530607,1662402,masculino,Anderson Marcio Pereira,,2008,PPS,ensino medio completo
3530607,1280612,feminino,Maria Augusta De Lima Pinto,,2008,PPS,ensino medio completo
3530607,1661643,masculino,Fabio Chagas De Oliveira Neves,,2008,PPS,ensino medio completo
3530607,1665390,feminino,Andreia Regina Faustino,,2008,PPS,ensino medio completo
3530607,470487,masculino,Elias Leite Da Silva,,2008,PPS,ensino fundamental completo
3530607,1507394,masculino,Nelson Igidio Da Silva,,2008,PPS,ensino superior completo
3530607,1165843,masculino,Reinaldo Do Amaral Lima,,2008,PPS,ensino superior completo
3530607,518900,masculino,Walter Ramos Da Veiga,,2008,PPS,ensino fundamental completo
3530607,1290007,masculino,Francisco Das Chagas Nascimento Pinto,,2008,PPS,ensino superior completo
3530607,1509588,masculino,Henrique Soares,,2008,PPS,ensino fundamental completo
3530607,1442409,feminino,Ana Neri Baptista,,2008,PPS,ensino fundamental completo
3530607,956445,masculino,Luiz Gonzaga Da Silva,,2008,PPS,ensino medio incompleto
3530607,4348,feminino,Maria Zelia Franco Barbosa,,2008,PPS,ensino medio completo
3530607,1808182,masculino,José Audeci De Arruda Lins,,2008,DEM,ensino fundamental incompleto
3530607,525955,masculino,Ronaldo Lopes Da Rocha,,2008,DEM,ensino superior completo
3530607,1649501,masculino,Giovani Mendes De Oliveira Júnior,,2008,DEM,ensino medio completo
3530607,929935,masculino,Wanderley Alves Dos Santos,,2008,DEM,ensino fundamental completo
3530607,696045,feminino,Marcia Manfre,,2008,DEM,ensino superior completo
3530607,657101,masculino,Protássio Ribeiro Nogueira,,2008,DEM,ensino medio completo
3530607,1629606,masculino,Washington Luiz Da Cunha,,2008,DEM,ensino medio completo
3530607,798459,masculino,Donizete De Oliveira,,2008,DEM,ensino medio completo
3530607,1013161,masculino,Edvaldo Hermenegildo,,2008,DEM,ensino fundamental incompleto
3530607,1587241,feminino,Rosane Frankilim De Souza Ide,,2008,DEM,ensino fundamental completo
3530607,1662726,masculino,Francisco Bertolino Pereira Junior,,2008,DEM,ensino superior completo
3530607,351784,masculino,Otto Fabio Flores De Rezende,,2008,DEM,ensino superior completo
3530607,1313924,masculino,João Jordão Gonçalves Da Silva,,2008,DEM,ensino superior completo
3530607,284423,masculino,Manuel Pereira Dos Santos,,2008,DEM,ensino fundamental incompleto
3530607,1047976,masculino,Antonio Lino Da Silva,,2008,DEM,ensino superior completo
3530607,1133679,masculino,Nabil Nahi Safiti,,2008,DEM,ensino superior completo
3530607,392031,masculino,Francisco Baiano Pereira,,2008,DEM,ensino fundamental incompleto
3530607,1112314,masculino,Carlos Evaristo  Da Silva,,2008,DEM,ensino superior completo
3530607,14231,feminino,Maronita Alves De Araújo,,2008,DEM,le e escreve
3530607,919495,masculino,Benedito Ferreira De Oliveira,,2008,DEM,ensino fundamental incompleto
3530607,1401692,masculino,José Miraides Penha,,2008,DEM,ensino medio completo
3530607,1342105,feminino,Liliane Aparecida Da Silva Joaquim,,2008,DEM,ensino fundamental completo
3530607,954963,masculino,Marco Antonio De Oliveira,,2008,DEM,le e escreve
3530607,1751577,feminino,Maria Aparecida Ferreira De Souza,,2008,DEM,ensino medio completo
3530607,1341731,feminino,Rita De Cassia Ferreira,,2008,DEM,ensino superior completo
3530607,1400934,masculino,Paulo Sergio Tadeu Gomes,,2008,PSDC,ensino superior completo
3530607,293755,masculino,Jaime Isidoro Pereira,,2008,PSDC,ensino superior completo
3530607,339816,masculino,Mario Yukio Ishihara,,2008,PSDC,ensino superior completo
3530607,1298067,masculino,Nilson Jose De Freitas,,2008,PSDC,ensino medio completo
3530607,1298448,feminino,Isabel Martines De Oliveira,,2008,PSDC,ensino fundamental completo
3530607,1698059,feminino,Eliane Aparecida Alexandre Azevedo,,2008,PSDC,ensino medio completo
3530607,75942,feminino,Larissa Aparecida Branco De Souza,,2008,PHS,ensino medio completo
3530607,1527642,masculino,Edson Ricardo Dos Santos Marcato,,2008,PMN,ensino medio completo
3530607,1710462,feminino,Marlene Marques Lucas Pontes,,2008,PMN,ensino medio completo
3530607,1448194,masculino,Jefferson Felicio,,2008,PMN,ensino medio completo
3530607,1094375,masculino,Edivaldo De Souza,,2008,PMN,ensino medio completo
3530607,1334547,feminino,Joelma Maria Da Silva,,2008,PMN,ensino medio completo
3530607,1069843,masculino,Antonio Adolfo Balbuena,,2008,PMN,ensino superior completo
3530607,1773790,feminino,Ligia Monteiro Jorge,,2008,PTC,ensino superior incompleto
3530607,1657371,masculino,Jose Gregorio De Paula Leite,,2008,PTC,ensino medio completo
3530607,1377343,masculino,Gerson Chaves,,2008,PTC,ensino medio incompleto
3530607,1756813,feminino,Jucelia Dos Santos Rangel,,2008,PTC,le e escreve
3530607,762741,masculino,Maruzan Da Silva,,2008,PTC,ensino medio completo
3530607,69536,feminino,Ana Carla Da Silva Souza,,2008,PSB,ensino fundamental completo
3530607,1035023,masculino,Ronaldo Mendes Vasconcelos,,2008,PSB,ensino medio completo
3530607,726922,masculino,Douglas Jorge Lunardi,,2008,PSB,ensino superior completo
3530607,1180974,masculino,Luiz Antonio Schiavi,,2008,PSB,ensino superior completo
3530607,1564869,feminino,Elisabeth De Fatima Sona,,2008,PSB,ensino medio completo
3530607,1750774,masculino,Domingos Geraldo Sica,,2008,PSB,ensino superior completo
3530607,1016099,masculino,Francisco Alves De Lima,,2008,PSB,ensino superior completo
3530607,495740,masculino,Francisco Moacir Bezerra De Melo Filho,,2008,PSB,ensino superior completo
3530607,1153526,masculino,Jocimar Valuci De Figueiredo,,2008,PSB,ensino superior completo
3530607,366848,masculino,Jose Cardoso Pereira,,2008,PSB,ensino medio completo
3530607,1333319,masculino,Ezequiel Basilio Soares,,2008,PSB,ensino medio completo
3530607,1029195,feminino,Rosa Virginia Coelho Terto,,2008,PSB,ensino fundamental completo
3530607,935149,masculino,Marcio Roberto Araujo De Sousa,,2008,PSB,ensino superior completo
3530607,1369415,feminino,Ieda Denise De Oliveira Souza,,2008,PV,ensino superior completo
3530607,1603711,masculino,Clayton Malaquias Da Silva,,2008,PV,ensino superior completo
3530607,1623123,masculino,Jose Neves Dos Santos,,2008,PV,ensino medio completo
3530607,1409679,feminino,Jacqueline De Oliveira Santana Mariano,,2008,PV,ensino superior completo
3530607,1763912,masculino,Walter Rodrigues De Siqueira Neto,,2008,PV,ensino superior incompleto
3530607,25296,masculino,João Carlos Barbatti,,2008,PV,ensino superior completo
3530607,1764137,masculino,Lincoln Silva Vieira De Jesus,,2008,PV,ensino superior completo
3530607,1457336,masculino,Adevanil Moreira Dos Santos,,2008,PV,ensino superior completo
3530607,1507440,feminino,Maria De Lourdes De Torres,,2008,PV,ensino fundamental incompleto
3530607,1032344,feminino,Maria Helena Martins De Souza,,2008,PV,ensino fundamental incompleto
3530607,955769,masculino,Eduardo Brasolin Neto,,2008,PV,ensino superior completo
3530607,1746980,masculino,Anderson De Almeida,,2008,PV,ensino medio completo
3530607,1501311,masculino,Humberto Augusto Marinho Malta Moreira,,2008,PV,ensino superior completo
3530607,1167157,masculino,João Aparecido Do Nascimento,,2008,PV,ensino fundamental completo
3530607,1687358,masculino,Ricardo Leonel Ferrini,,2008,PV,ensino superior completo
3530607,1751020,masculino,Elias Gomes De Oliveira,,2008,PV,ensino medio completo
3530607,1598073,feminino,Rita Da Aparecida Pessoa,,2008,PV,ensino medio completo
3530607,194917,masculino,Jairo Edison Cardoso,,2008,PV,ensino superior completo
3530607,1048096,masculino,Marcos Antonio Precioso,,2008,PV,ensino superior completo
3530607,1750368,masculino,Manoel Fernando Besse,,2008,PV,ensino medio completo
3530607,542704,masculino,Braz Anastacio Da Silva,,2008,PRP,ensino fundamental completo
3530607,1305080,feminino,Enid Aparecida Arruda Silva,,2008,PRP,ensino medio incompleto
3530607,1681391,masculino,Wesley De Oliveira Machado,,2008,PSDB,ensino medio completo
3530607,1725963,feminino,Sueli De Lourdes Batista Da Silva,,2008,PSDB,ensino superior completo
3530607,1141934,masculino,Paulo Augusto Rotta,,2008,PSDB,ensino superior incompleto
3530607,,masculino,Durvalino Vieira De Campos,,2008,PSDB,ensino fundamental incompleto
3530607,1357844,masculino,Sérgio Pinheiro Lopes,,2008,PSDB,ensino superior completo
3530607,1777311,masculino,Paulo Nunes De Almeida,,2008,PSDB,ensino fundamental completo
3530607,1675781,masculino,Marcelo Aparecido Teixeira,,2008,PSDB,ensino superior incompleto
3530607,962089,masculino,Sebastião Luiz Maceno,,2008,PSDB,ensino fundamental completo
3530607,1559612,masculino,Jose Maria Machado De Oliveira,,2008,PSDB,ensino fundamental incompleto
3530607,1129447,masculino,Mauro Luis Claudino De Araujo,,2008,PSDB,ensino superior completo
3530607,1761796,masculino,Nelson Goro Yoshinaga,,2008,PSDB,ensino superior completo
3530607,7128,masculino,Aguinaldo Gomes De Souza,,2008,PSDB,ensino fundamental incompleto
3530607,1294949,masculino,Felicio Fumiaki Kamiyama,,2008,PSDB,ensino superior completo
3530607,1284538,feminino,Débora De Souza Andrade,,2008,PSDB,ensino superior incompleto
3530607,1266580,masculino,Celso Henrique,,2008,PSDB,ensino medio completo
3530607,1485030,feminino,Maria Celeste Monteiro,,2008,PSDB,ensino medio incompleto
3530607,1357818,feminino,Maria Giane Luz,,2008,PSDB,ensino superior completo
3530607,654841,masculino,Juceli Alves Dos Santos,,2008,PSDB,ensino fundamental completo
3530607,1426373,masculino,Helio Haruo Toko,,2008,PSDB,ensino superior incompleto
3530607,1564637,feminino,Fumie Eto,,2008,PSDB,le e escreve
3530607,1258757,feminino,Ana Pires De Moraes,,2008,PSDB,ensino superior completo
3530607,1519320,masculino,André Luiz Moreira França,,2008,PSDB,ensino superior incompleto
3530607,1501312,masculino,Edson Armando Fernandes Camillo,,2008,PSDB,ensino superior incompleto
3530607,425925,masculino,Pedro Hideki Komura,,2008,PSDB,ensino superior completo
3530607,1448193,feminino,Elizabeth Celestino Dias,,2008,PSDB,ensino fundamental incompleto
3530607,1400939,masculino,Antonio Marcellino Filho,,2008,PSDB,ensino medio completo
3530607,1706670,feminino,Karina Marques Hein,,2008,PSDB,ensino superior completo
3530607,1806868,feminino,Cassia Maria Junqueira Magalhães Afonso,,2008,PSDB,ensino superior completo
3530607,1126988,masculino,Claudio Yukio Miyake,,2008,PSDB,ensino superior completo
3530607,1587668,masculino,Jolindo Rennó Costa,,2008,PSDB,ensino superior completo
3530607,1650625,masculino,Marcos Paulo Tavares Furlan,,2008,PSDB,ensino superior incompleto
3530607,144231,masculino,Bertino De Oliveira,,2008,PSOL,ensino fundamental incompleto
3530607,1084520,feminino,Vera Lucia Da Silva Santos,,2008,PSOL,ensino fundamental incompleto
3530607,1411290,masculino,Jose Carlos Silva Dos Santos,,2008,PSOL,ensino medio completo
3530607,1676163,masculino,Jorge Leonardo Paz,,2008,PSOL,ensino superior completo
3530607,1240693,feminino,Irene Torres,,2008,PSOL,ensino medio incompleto
3530607,1666727,masculino,Alexandre Herculano Silva,,2008,PSOL,ensino medio completo
3530607,1776331,masculino,Rui Mauro Ferreira Junior,,2008,PSOL,ensino superior incompleto
3530607,438847,masculino,Benedito Do Espirito Santo Prado,,2008,PSOL,ensino superior completo
3530607,1272242,masculino,Filadelfo Dos Santos,,2008,PSOL,ensino medio completo
3530607,1034899,masculino,Jose Luiz Alves De Oliveira,,2008,PSOL,ensino medio completo
3530607,1568264,masculino,Mario Sergio Barbosa,,2008,PSOL,ensino superior completo
3530607,438279,masculino,Manoel Alves Santos,,2008,PSOL,le e escreve
3530607,1286556,masculino,Roberto Carlos Nunes De Siqueira,,2008,PSOL,ensino medio completo
3530607,1790470,feminino,Josenubia Dos Santos,,2008,PSOL,ensino fundamental incompleto
3530607,1749535,masculino,Roberto Carlos Ferreira,,2008,PSOL,ensino medio completo
3530607,817766,feminino,Denilce Cruz Pauliquevis Fernandes,,2008,PSOL,ensino superior completo
3530607,325417,feminino,Eunice Paz Kujavo,,2008,PSOL,ensino superior completo
3530607,1481244,masculino,Jean Carlos Soares Lopes,,2008,PC do B,ensino superior completo
3530607,492047,masculino,Celso Genonadio Da Silva,,2008,PC do B,ensino medio completo
3530607,1343050,masculino,Mauro De Freitas,,2008,PC do B,ensino superior completo
3530607,1585126,masculino,Carlos Jacy Lobato Da Costa,,2008,PC do B,ensino fundamental completo
3530607,480965,feminino,Sonia Regina Sampaio,,2008,PC do B,ensino superior completo
3530607,1218383,masculino,Aderito Modesto,,2008,PC do B,ensino superior incompleto
3530607,1400864,feminino,Dulcimara Alves Cassola,,2008,PT do B,ensino superior completo
3530607,1756568,feminino,Lucia Maria Feitosa Da Silva,,2008,PT do B,ensino medio completo
3530607,1448210,masculino,Reginaldo De Barros Vicente,,2008,PT do B,ensino fundamental incompleto
3530607,1218210,feminino,Emilia Leticia Rossi Rodrigues,,2008,PT do B,ensino superior completo
3530607,613430,masculino,Ricardo Gilmar Garcia,,2008,PT do B,ensino superior completo
3530607,1309806,feminino,Rosinei Aparecida Rosa Araujo Ferreira,,2008,PT do B,ensino medio completo
3530607,1731937,masculino,Edeciomar Jose Carvalho,,2008,PT do B,ensino superior completo
3530607,1644921,masculino,Jefferson De Castro Marinho,,2008,PT do B,ensino superior completo
3530607,1661995,feminino,Hele Maria Da Silva,,2008,PT do B,ensino medio completo
3530607,1769202,masculino,Fabio Jose Cardoso,,2008,PT do B,ensino superior completo
3530607,1527486,masculino,Wilson Luiz Da Silva Custodio,,2008,PT do B,ensino medio completo
3530607,1307008,masculino,Valdir Rodrigues Ferreira,,2008,PT do B,ensino superior completo
3530607,1521407,feminino,Maria Rodrigues De Souza Silva,,2008,PT do B,ensino medio completo
3530607,483281,masculino,João Pedro Vieira De Araujo,,2008,PT do B,ensino fundamental completo
3530607,41107,feminino,Alessandra Trindade Shimomoto,branca,2020,PL,ensino superior completo
3530607,1013161,masculino,Edvaldo Hermenegildo,parda,2020,PL,ensino fundamental incompleto
3530607,1457308,feminino,Ieda Martins De Alvarenga Correa,preta,2020,PL,ensino fundamental incompleto
3530607,629057,masculino,Odair Roberto De Souza,branca,2020,PL,ensino medio completo
3530607,1532653,masculino,Mauro Mitsuro Yokoyama,amarela,2020,PL,ensino medio completo
3530607,1388904,feminino,Ana Karina Rodrigues Pirillo,branca,2020,PL,ensino superior completo
3530607,1074846,masculino,Vitor Shozo Emori,amarela,2020,PL,ensino superior completo
3530607,250044,masculino,Jose Francimario Vieira De Macedo,branca,2020,PL,ensino superior completo
3530607,1481244,masculino,Jean Carlos Soares Lopes,preta,2020,PL,ensino superior completo
3530607,876229,feminino,Vera Lucia Nogueira Rainho Prado,branca,2020,PL,ensino superior completo
3530607,28363,masculino,Eder Pedro Gomes Da Silva,branca,2020,PL,ensino fundamental incompleto
3530607,1426740,masculino,Austelino Ferreira Mattos,branca,2020,PL,ensino superior completo
3530607,1308768,feminino,Jeruza Lisboa Pacheco Reis,branca,2020,PL,ensino superior completo
3530607,1519324,masculino,Alan Roberto Araujo Da Silva,branca,2020,PL,ensino superior incompleto
3530607,1521407,feminino,Maria Rodrigues De Souza Silva,branca,2020,PL,ensino medio completo
3530607,1010512,masculino,Moises Marques Ribeiro,branca,2020,PL,ensino medio incompleto
3530607,1528969,masculino,Anderson Rodrigues Macedo,branca,2020,PL,ensino medio completo
3530607,786428,masculino,Francisco Benedito De Paiva,branca,2020,PL,ensino medio completo
3530607,1644921,masculino,Jefferson De Castro Marinho,parda,2020,PL,ensino superior completo
3530607,1536165,masculino,Alvaro Ferreira Portela,branca,2020,PL,ensino superior completo
3530607,1625092,masculino,Cesar Yoneo Sasaki,branca,2020,PL,ensino fundamental completo
3530607,1714,masculino,Pericles Ramalho Bauab,branca,2020,PL,ensino superior completo
